paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year
paper_ce72188821d4,group1,group1,group1/820_811078592401244161_10.1007%2Fs101079900112.fixed.md,10.1007/s101079900112,An outer approximate subdifferential method for piecewise affine optimization,an outer approximate subdifferential method for piecewise affine optimization,Philip Neame; Natasha Boland; Daniel Ralph,neame,1999
paper_a55637910031,group1,group1,group1/820_811078746609025025_10.1007%2Fs10107-016-1100-9.fixed.md,10.1007/s10107-016-1100-9,A unified approach to error bounds for structured convex optimization problems,a unified approach to error bounds for structured convex optimization problems,Zirui Zhou; Anthony Man-Cho So,zhou,2017
paper_d2b1166cce43,group1,group1,group1/820_811078882319925249_10.1007%2Fs101079900113.fixed.md,10.1007/s101079900113,Forcing strong convergence of proximal point iterations in a Hilbert space,forcing strong convergence of proximal point iterations in a hilbert space,M.V. Solodov; B.F. Svaiter,solodov,1999
paper_9493e2e89ee4,group1,group1,group1/820_811078899013255169_10.1007%2Fs10107980014a.fixed.md,10.1007/s10107980014a,Nonlinear programming algorithms using trust regions and augmented Lagrangians with nonmonotone penalty parameters,nonlinear programming algorithms using trust regions and augmented lagrangians with nonmonotone penalty parameters,Francisco A. M. Gomes; María Cristina Maciel; José Mario Martínez,gomes,1998
paper_737830670d31,group1,group1,group1/820_811079084342771712_10.1007%2Fs10107-017-1112-0.fixed.md,10.1007/s10107-017-1112-0,Necessary optimality conditions and exact penalization for non-Lipschitz nonlinear programs,necessary optimality conditions and exact penalization for non lipschitz nonlinear programs,Lei Guo; Jane J. Ye,guo,2017
paper_e61b9c0fa12f,group1,group1,group1/820_811079100465676289_10.1007%2Fs10107-017-1109-8.fixed.md,10.1007/s10107-017-1109-8,A fresh CP look at mixed-binary QPs: new formulations and relaxations,a fresh cp look at mixed binary qps new formulations and relaxations,Immanuel M. Bomze; Jianqiang Cheng; Peter J.C. Dickinson; Abdel Lisser,bomze,2017
paper_f42baf0be89a,group1,group1,group1/820_811081081540313088_10.1007%2Fs10107-017-1111-1.fixed.md,10.1007/s10107-017-1111-1,The bilinear assignment problem: complexity and polynomially solvable special cases,the bilinear assignment problem complexity and polynomially solvable special cases,Ante Custic; Vladyslav Sokol; Abraham P. Punnen; Binay Bhattacharya,custic,2017
paper_20df283017af,group1,group1,group1/820_811084224713981952_10.1007%2Fs10107-016-1101-8.fixed.md,10.1007/s10107-016-1101-8,An abstract model for branching and its application to mixed integer programming,an abstract model for branching and its application to mixed integer programming,Pierre Le Bodic; George Nemhauser,bodic,2017
paper_ab1ff3845c2e,group1,group1,group1/820_811088466321342465_10.1007%2Fs10107-016-1106-3.fixed.md,10.1007/s10107-016-1106-3,A semidefinite programming approach to a cross-intersection problem with measures,a semidefinite programming approach to a cross intersection problem with measures,Sho Suda; Hajime Tanaka; Norihide Tokushige,suda,2017
paper_9248148acc0e,group1,group1,group1/820_811090247784857601_10.1007%2Fs10107-016-1103-6.fixed.md,10.1007/s10107-016-1103-6,A polyhedral study on chance constrained program with random right-hand side,a polyhedral study on chance constrained program with random right hand side,Ming Zhao; Kai Huang; Bo Zeng,zhao,2016
paper_149f8f966b20,group1,group1,group1/820_811090464202555392_10.1007%2Fs10107-016-1105-4.fixed.md,10.1007/s10107-016-1105-4,Solving Conic Systems via Projection and Rescaling,solving conic systems via projection and rescaling,Javier Peña; Negar Soheili,pe a,2016
paper_f65616972a6a,group1,group1,group1/820_811090712727650305_10.1007%2Fs10107-016-1102-7.fixed.md,10.1007/s10107-016-1102-7,An unbounded Sum-of-Squares hierarchy integrality gap for a polynomially solvable problem,an unbounded sum of squares hierarchy integrality gap for a polynomially solvable problem,Adam Kurpisz; Samuli Leppänen; Monaldo Mastrolilli,kurpisz,2017
paper_e884a6ab3a69,group1,group1,group1/820_811092822764552192_10.1007%2Fs10107-016-1104-5.fixed.md,10.1007/s10107-016-1104-5,Existence and relaxation for subdifferential inclusions with unbounded perturbation,existence and relaxation for subdifferential inclusions with unbounded perturbation,Sergey A. Timoshin,timoshin,2016
paper_59c57f8f2e75,group1,group1,group1/820_811093619267076097_10.1007%2Fs10107-016-1098-z.fixed.md,10.1007/s10107-016-1098-z,The matching problem has no small symmetric SDP,the matching problem has no small symmetric sdp,Gábor Braun; Jonah Brown-Cohen; Arefin Huq; Sebastian Pokutta; Prasad Raghavendra; Aurko Roy; Benjamin Weitz; Daniel Zink,braun,2016
paper_90077a85a4ed,group1,group1,group1/820_811095311815540738_10.1007%2Fs10107-016-1096-1.fixed.md,10.1007/s10107-016-1096-1,Revisiting k-sum optimization,revisiting k sum optimization,J. Puerto; A. M. Rodríguez-Chía; A. Tamir,puerto,2016
paper_df6e38ce8e8d,group1,group1,group1/820_811095529382477825_10.1007%2Fs10107-016-1097-0.fixed.md,10.1007/s10107-016-1097-0,Probably certifiably correct k-means clustering,probably certifiably correct k means clustering,Takayuki Iguchi; Dustin G. Mixon; Jesse Peterson; Soledad Villar,iguchi,2016
paper_38ad468e658e,group1,group1,group1/820_811098171378761730_10.1007%2Fs10107-016-1099-y.fixed.md,10.1007/s10107-016-1099-y,Hirsch polytopes with exponentially long combinatorial segments,hirsch polytopes with exponentially long combinatorial segments,Jean-Philippe Labbe; Thibault Manneville; Francisco Santos,labbe,2016
paper_34c8a8dfc317,group1,group1,group1/820_811100019586236417_10.1007%2Fs10107-016-1095-2.fixed.md,10.1007/s10107-016-1095-2,A spatial branch-and-cut method for nonconvex QCQP with bounded complex variables,a spatial branch and cut method for nonconvex qcqp with bounded complex variables,Chen Chen; Alper Atamtürk; Shmuel S. Oren,chen,2016
paper_4083df9fd2ea,group1,group1,group1/820_811105226600742913_10.1007%2Fs10107-016-1091-6.fixed.md,10.1007/s10107-016-1091-6,From error bounds to the complexity of first-order descent methods for convex functions,from error bounds to the complexity of first order descent methods for convex functions,Jérôme Bolte; Trong Phong Nguyen; Juan Peypouquet; Bruce W. Suter,bolte,2016
paper_62bc1da72033,group1,group1,group1/820_811105446952697857_10.1007%2Fs10107-016-1094-3.fixed.md,10.1007/s10107-016-1094-3,An extended formulation of the convex recoloring problem on a tree,an extended formulation of the convex recoloring problem on a tree,Sunil Chopra; Bartosz Filipecki; Kangbok Lee; Minseok Ryu; Sangho Shim; Mathieu Van Vyve,chopra,2016
paper_87d465785272,group1,group1,group1/820_811108035253501953_10.1007%2Fs10107-016-1088-1.fixed.md,10.1007/s10107-016-1088-1,Variational analysis of convexly generated spectral max functions,variational analysis of convexly generated spectral max functions,James V. Burke Julia Eaton,eaton,2016
paper_1b03b8afb76c,group1,group1,group1/820_811108067830661121_10.1007%2Fs10107-016-1093-4.fixed.md,10.1007/s10107-016-1093-4,Optimal control of infinite dimensional bilinear systems: application to the heat and wave equations,optimal control of infinite dimensional bilinear systems application to the heat and wave equations,M. Soledad Aronna J. Fr d ric Bonnans Axel Kr ner,ner,2016
paper_7018988671d3,group1,group1,group1/820_811110312878014464_10.1007%2Fs10107-016-1089-0.fixed.md,10.1007/s10107-016-1089-0,Geometric random edge,geometric random edge,Friedrich Eisenbrand cdot Santosh Vempala,vempala,2016
paper_cbb3a4f61231,group1,group1,group1/820_811110429399973888_10.1007%2Fs10107-016-1092-5.fixed.md,10.1007/s10107-016-1092-5,Polynomial root radius optimization with affine constraints,polynomial root radius optimization with affine constraints,Julia Eaton Sara Grundel Mert G rb zbalaban Michael L. Overton,overton,2016
paper_d9a85981b6a2,group1,group1,group1/820_811114974851104768_10.1007%2Fs10107-016-1085-4.fixed.md,10.1007/s10107-016-1085-4,Integer round-up property for the chromatic number of some $h$ -perfect graphs,integer round up property for the chromatic number of some h perfect graphs,Yohann Benchetrit,benchetrit,2016
paper_6f44e147fe10,group1,group1,group1/820_811115039212699649_10.1007%2Fs10107-016-1084-5.fixed.md,10.1007/s10107-016-1084-5,Convex hull of two quadratic or a conic quadratic and a quadratic inequality,convex hull of two quadratic or a conic quadratic and a quadratic inequality,Sina Modaresi Juan Pablo Vielma,vielma,2016
paper_9924e2d2cd4d,group1,group1,group1/820_811115195312111618_10.1007%2Fs10107-016-1090-7.fixed.md,10.1007/s10107-016-1090-7,Convex optimization learning of faithful Euclidean distance representations in nonlinear dimensionality reduction,convex optimization learning of faithful euclidean distance representations in nonlinear dimensionality reduction,Chao Ding Hou-Duo Qi,qi,2016
paper_26b0200f1c2d,group1,group1,group1/820_811117904115269632_10.1007%2Fs10107-016-1086-3.fixed.md,10.1007/s10107-016-1086-3,On the Douglas-Rachford algorithm,on the douglas rachford algorithm,Heinz H. Bauschke Walaa M. Moursi,moursi,2016
paper_de3937e3cb4d,group1,group1,group1/820_811118017235648513_10.1007%2Fs10107-016-1074-7.fixed.md,10.1007/s10107-016-1074-7,Choquet representability of submodular functions,choquet representability of submodular functions,Alain Chateauneuf Bernard Cornet,cornet,2016
paper_8378813a6c03,group1,group1,group1/820_811118056083292162_10.1007%2Fs10107-016-1083-6.fixed.md,10.1007/s10107-016-1083-6,Variational analysis of the Crouzeix ratio,variational analysis of the crouzeix ratio,Anne Greenbaum Adrian S. Lewis Michael L. Overton,overton,2016
paper_0dbdda0bd792,group1,group1,group1/820_811118309909987328_10.1007%2Fs10107-016-1082-7.fixed.md,10.1007/s10107-016-1082-7,Tight bounds on indefinite separable singly-constrained quadratic programs in linear-time,tight bounds on indefinite separable singly constrained quadratic programs in linear time,Chanaka Edirisinghe Jaehwan Jeong,jeong,2016
paper_3192ffe4cb5a,group1,group1,group1/820_811121227446878208_10.1007%2Fs10107-016-1079-2.fixed.md,10.1007/s10107-016-1079-2,Tight MIP formulations for bounded up/down times and interval-dependent start-ups,tight mip formulations for bounded up down times and interval dependent start ups,Maurice Queyranne Laurence A. Wolsey,wolsey,2016
paper_b52b22d355ab,group1,group1,group1/820_811121252914692097_10.1007%2Fs10107-016-1087-2.fixed.md,10.1007/s10107-016-1087-2,Polyhedral aspects of score equivalence in Bayesian network structure learning,polyhedral aspects of score equivalence in bayesian network structure learning,James Cussens David Haws Milan Studeny,studeny,2016
paper_2a4069f20841,group1,group1,group1/820_811123589754388480_10.1007%2Fs10107-016-1081-8.fixed.md,10.1007/s10107-016-1081-8,Optimality conditions in convex multiobjective SIP,optimality conditions in convex multiobjective sip,Miguel A. Goberna Nader Kanzi,kanzi,2016
paper_e50add1ff538,group1,group1,group1/820_811125959951384577_10.1007%2Fs10107-016-1077-4.fixed.md,10.1007/s10107-016-1077-4,On variational inequalities over polyhedral sets,on variational inequalities over polyhedral sets,Alexander D. Ioffe,ioffe,2016
paper_196a24a64718,group1,group1,group1/820_811128524835389441_10.1007%2Fs10107-016-1078-3.fixed.md,10.1007/s10107-016-1078-3,Strong duality and KKT conditions in nonconvex optimization with a single equality constraint and geometric constraint,strong duality and kkt conditions in nonconvex optimization with a single equality constraint and geometric constraint,Gabriel C rcamo Fabi n Flores-Baz n,n,2016
paper_f8598c6adf4c,group1,group1,group1/820_811131299690446849_10.1007%2Fs10107-016-1076-5.fixed.md,10.1007/s10107-016-1076-5,On Douglas-Rachford operators that fail to be proximal mappings,on douglas rachford operators that fail to be proximal mappings,Heinz H. Bauschke Jason Schaad Xianfu Wang,wang,2016
paper_7d8d9ded0e91,group1,group1,group1/820_811133461728329729_10.1007%2Fs10107-016-1073-8.fixed.md,10.1007/s10107-016-1073-8,On the complexity of quadratic programming with two quadratic constraints,on the complexity of quadratic programming with two quadratic constraints,Luca Consolini Marco Locatelli,locatelli,2016
paper_8d74b087215f,group1,group1,group1/820_811133620403044352_10.1007%2Fs10107-016-1072-9.fixed.md,10.1007/s10107-016-1072-9,Feasible methods for nonconvex nonsmooth problems with applications in green communications,feasible methods for nonconvex nonsmooth problems with applications in green communications,Francisco Facchinei cdot Lorenzo Lampariello cdot Gesualdo Scutari,scutari,2016
paper_2d5c1f12df7c,group1,group1,group1/820_811133626879049729_10.1007%2Fs10107-016-1075-6.fixed.md,10.1007/s10107-016-1075-6,Random approximations in multiobjective optimization,random approximations in multiobjective optimization,Silvia Vogel,vogel,2016
paper_db270d6dca8e,group1,group1,group1/820_811144757622341633_10.1007%2Fs10107-016-1070-y.fixed.md,10.1007/s10107-016-1070-y,Sublevel representations of epi-Lipschitz sets and other properties,sublevel representations of epi lipschitz sets and other properties,Marc-Olivier Czarnecki Lionel Thibault,thibault,2016
paper_4cf443585e36,group1,group1,group1/820_811144987973517314_10.1007%2Fs10107-016-1064-9.fixed.md,10.1007/s10107-016-1064-9,Equivariant perturbation in Gomory and Johnson's infinite group problem—III: foundations for the $k$ -dimensional case with applications to $k = 2$,equivariant perturbation in gomory and johnson s infinite group problem iii foundations for the k dimensional case with applications to k 2,Amitabh Basu Robert Hildebrand Matthias Kopper,kopper,2016
paper_19c05b1b091d,group1,group1,group1/820_811145158757187585_10.1007%2Fs10107-016-1069-4.fixed.md,10.1007/s10107-016-1069-4,Linearly convergent away-step conditional gradient for non-strongly convex functions,linearly convergent away step conditional gradient for non strongly convex functions,Amir Beck Shimrit Shtern,shtern,2016
