paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year,bibtex
paper_61038f3e7fc0,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811795245007110144_10.1007%2Fs10107-010-0349-7.fixed.md,10.1007/s10107-010-0349-7,An improved column generation algorithm for minimum sum-of-squares clustering,an improved column generation algorithm for minimum sum of squares clustering,Daniel Aloise; Pierre Hansen; Leo Liberti,aloise,2010.0,"@article{Aloise_2010, title={An improved column generation algorithm for minimum sum-of-squares clustering}, volume={131}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0349-7}, DOI={10.1007/s10107-010-0349-7}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Aloise, Daniel and Hansen, Pierre and Liberti, Leo}, year={2010}, month=apr, pages={195–220} }"
paper_d578f85e2474,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811796271021948929_10.1007%2Fs10107-010-0350-1.fixed.md,10.1007/s10107-010-0350-1,Convex optimization methods for dimension reduction and coefficient estimation in multivariate linear regression,convex optimization methods for dimension reduction and coefficient estimation in multivariate linear regression,Zhaosong Lu; Renato D. C. Monteiro; Ming Yuan,lu,2010.0,"@article{Lu_2010, title={Convex optimization methods for dimension reduction and coefficient estimation in multivariate linear regression}, volume={131}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0350-1}, DOI={10.1007/s10107-010-0350-1}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Lu, Zhaosong and Monteiro, Renato D. C. and Yuan, Ming}, year={2010}, month=apr, pages={163–194} }"
paper_dd14bd547d3c,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811797990451707905_10.1007%2Fs10107-010-0345-y.fixed.md,10.1007/s10107-010-0345-y,Lifting mathematical programs with complementarity constraints,lifting mathematical programs with complementarity constraints,Oliver Stein,stein,2010.0,"@article{Stein_2010, title={Lifting mathematical programs with complementarity constraints}, volume={131}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0345-y}, DOI={10.1007/s10107-010-0345-y}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Stein, Oliver}, year={2010}, month=mar, pages={71–94} }"
paper_33313cccb512,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811801630067392512_10.1007%2Fs10107-010-0341-2.fixed.md,10.1007/s10107-010-0341-2,Quadratic regularizations in an interior-point method for primal block-angular problems,quadratic regularizations in an interior point method for primal block angular problems,Jordi Castro; Jordi Cuesta,castro,2010.0,"@article{Castro_2010, title={Quadratic regularizations in an interior-point method for primal block-angular problems}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0341-2}, DOI={10.1007/s10107-010-0341-2}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Castro, Jordi and Cuesta, Jordi}, year={2010}, month=feb, pages={415â€“445} }"
paper_cccb5f772695,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811802322249187328_10.1007%2Fs10107-010-0340-3.fixed.md,10.1007/s10107-010-0340-3,Convex relaxations of non-convex mixed integer quadratically constrained programs: projected formulations,convex relaxations of non convex mixed integer quadratically constrained programs projected formulations,Anureet Saxena; Pierre Bonami; Jon Lee,saxena,2010.0,"@article{Saxena_2010, title={Convex relaxations of non-convex mixed integer quadratically constrained programs: projected formulations}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0340-3}, DOI={10.1007/s10107-010-0340-3}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Saxena, Anureet and Bonami, Pierre and Lee, Jon}, year={2010}, month=mar, pages={359â€“413} }"
paper_d73f6cbdf1a8,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811803524500291585_10.1007%2Fs10107-010-0342-1.fixed.md,10.1007/s10107-010-0342-1,Is bilevel programming a special case of a mathematical program with complementarity constraints?,is bilevel programming a special case of a mathematical program with complementarity constraints,S. Dempe; J. Dutta,dempe,2010.0,"@article{Dempe_2010, title={Is bilevel programming a special case of a mathematical program with complementarity constraints?}, volume={131}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-010-0342-1}, DOI={10.1007/s10107-010-0342-1}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Dempe, S. and Dutta, J.}, year={2010}, month=feb, pages={37–48} }"
paper_0a9e9e4dde37,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811807617021116419_10.1007%2Fs10107-021-01705-3.fixed.md,10.1007/s10107-021-01705-3,Set characterizations and convex extensions for geometric convex-hull proofs,set characterizations and convex extensions for geometric convex hull proofs,Andreas B盲rmann; Oskar Schneider,b rmann,2021.0,"@article{B_rmann_2021, title={Set characterizations and convex extensions for geometric convex-hull proofs}, volume={195}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-021-01705-3}, DOI={10.1007/s10107-021-01705-3}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Bärmann, Andreas and Schneider, Oskar}, year={2021}, month=sept, pages={475–515} }"
paper_daed3a3b6492,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811812331410423810_10.1007%2Fs10107-009-0334-1.fixed.md,10.1007/s10107-009-0334-1,Branching in branch-and-price: a generic scheme,branching in branch and price a generic scheme,Fran莽ois Vanderbeck,vanderbeck,2010.0,"@article{Vanderbeck_2010, title={Branching in branch-and-price: a generic scheme}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0334-1}, DOI={10.1007/s10107-009-0334-1}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Vanderbeck, François}, year={2010}, month=jan, pages={249–294} }"
paper_bae63c17d3ea,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811812808139210754_10.1007%2Fs10107-009-0337-y.fixed.md,10.1007/s10107-009-0337-y,Adaptive cubic regularisation methods for unconstrained optimization. Part II: worst-case function- and derivative-evaluation complexity,adaptive cubic regularisation methods for unconstrained optimization part ii worst case function and derivative evaluation complexity,Coralia Cartis; Nicholas I. M. Gould; Philippe L. Toint,cartis,2010.0,"@article{Cartis_2010, title={Adaptive cubic regularisation methods for unconstrained optimization. Part II: worst-case function- and derivative-evaluation complexity}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0337-y}, DOI={10.1007/s10107-009-0337-y}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Cartis, Coralia and Gould, Nicholas I. M. and Toint, Philippe L.}, year={2010}, month=jan, pages={295â€“319} }"
paper_3b0ba5d6588f,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811812848110927872_10.1007%2Fs10107-009-0339-9.fixed.md,10.1007/s10107-009-0339-9,First order conditions for semidefinite representations of convex sets defined by rational or singular polynomials,first order conditions for semidefinite representations of convex sets defined by rational or singular polynomials,Jiawang Nie,nie,2010.0,"@article{Nie_2010, title={First order conditions for semidefinite representations of convex sets defined by rational or singular polynomials}, volume={131}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0339-9}, DOI={10.1007/s10107-009-0339-9}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Nie, Jiawang}, year={2010}, month=jan, pages={1–36} }"
paper_62c59bb47afe,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811813320418918400_10.1007%2Fs10107-009-0333-2.fixed.md,10.1007/s10107-009-0333-2,Improved strategies for branching on general disjunctions,improved strategies for branching on general disjunctions,G. Cornu茅jols; L. Liberti; G. Nannicini,cornu jols,2009.0,"@article{Cornu_jols_2009, title={Improved strategies for branching on general disjunctions}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0333-2}, DOI={10.1007/s10107-009-0333-2}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Cornuéjols, G. and Liberti, L. and Nannicini, G.}, year={2009}, month=dec, pages={225–247} }"
paper_d0c46efd7d96,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811813592482447361_10.1007%2Fs10107-009-0336-z.fixed.md,10.1007/s10107-009-0336-z,On the natural merit function for solving complementarity problems,on the natural merit function for solving complementarity problems,R. Andreani; J. J. J煤dice; J. M. Mart铆nez; J. Patr铆cio,andreani,2010.0,"@article{Andreani_2010, title={On the natural merit function for solving complementarity problems}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0336-z}, DOI={10.1007/s10107-009-0336-z}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Andreani, R. and Júdice, J. J. and Martínez, J. M. and Patrício, J.}, year={2010}, month=jan, pages={211–223} }"
paper_16950c8dfc71,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811814012692987905_10.1007%2Fs10107-009-0338-x.fixed.md,10.1007/s10107-009-0338-x,(Robust) Edge-based semidefinite programming relaxation of sensor network localization,robust edge based semidefinite programming relaxation of sensor network localization,Ting Kei Pong; Paul Tseng,pong,2010.0,"@article{Pong_2010, title={(Robust) Edge-based semidefinite programming relaxation of sensor network localization}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0338-x}, DOI={10.1007/s10107-009-0338-x}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Pong, Ting Kei and Tseng, Paul}, year={2010}, month=jan, pages={321â€“358} }"
paper_d75b3e1376b5,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811814686440816640_10.1007%2Fs10107-009-0335-0.fixed.md,10.1007/s10107-009-0335-0,Lexicography and degeneracy: can a pure cutting plane algorithm work?,lexicography and degeneracy can a pure cutting plane algorithm work,Arrigo Zanette; Matteo Fischetti; Egon Balas,zanette,2009.0,"@article{Zanette_2009, title={Lexicography and degeneracy: can a pure cutting plane algorithm work?}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0335-0}, DOI={10.1007/s10107-009-0335-0}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Zanette, Arrigo and Fischetti, Matteo and Balas, Egon}, year={2009}, month=dec, pages={153â€“176} }"
paper_8bee26102088,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811814945514586113_10.1007%2Fs10107-009-0331-4.fixed.md,10.1007/s10107-009-0331-4,Primal and dual linear decision rules in stochastic and robust optimization,primal and dual linear decision rules in stochastic and robust optimization,Daniel Kuhn; Wolfram Wiesemann; Angelos Georgiou,kuhn,2009.0,"@article{Kuhn_2009, title={Primal and dual linear decision rules in stochastic and robust optimization}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0331-4}, DOI={10.1007/s10107-009-0331-4}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Kuhn, Daniel and Wiesemann, Wolfram and Georghiou, Angelos}, year={2009}, month=dec, pages={177â€“209} }"
paper_e2be7fb62f7c,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811816193601044482_10.1007%2Fs10107-009-0332-3.fixed.md,10.1007/s10107-009-0332-3,Branching on general disjunctions,branching on general disjunctions,Miroslav Karamanov; G茅rard Cornu茅jols,karamanov,2009.0,"@article{Karamanov_2009, title={Branching on general disjunctions}, volume={128}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0332-3}, DOI={10.1007/s10107-009-0332-3}, number={1–2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Karamanov, Miroslav and Cornuéjols, Gérard}, year={2009}, month=dec, pages={403–436} }"
paper_2d240db6d5ad,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811820753094705153_10.1007%2Fs10107-009-0310-9.fixed.md,10.1007/s10107-009-0310-9,Approximation algorithms for supply chain planning and logistics problems with market choice,approximation algorithms for supply chain planning and logistics problems with market choice,Joseph Geunes; Retsef Levi; H. Edwin Romeijn; David B. Shmoys,geunes,2009.0,"@article{Geunes_2009, title={Approximation algorithms for supply chain planning and logistics problems with market choice}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0310-9}, DOI={10.1007/s10107-009-0310-9}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Geunes, Joseph and Levi, Retsef and Romeijn, H. Edwin and Shmoys, David B.}, year={2009}, month=nov, pages={85â€“106} }"
paper_62830a37df80,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_811820753606410240_10.1007%2Fs10107-009-0329-y.fixed.md,10.1007/s10107-009-0329-y,A note on the split rank of intersection cuts,a note on the split rank of intersection cuts,Santanu S. Dey,dey,2009.0,"@article{Dey_2009, title={A note on the split rank of intersection cuts}, volume={130}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s10107-009-0329-y}, DOI={10.1007/s10107-009-0329-y}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Dey, Santanu S.}, year={2009}, month=nov, pages={107â€“124} }"
